,name,address,location,amentities,price,rating,city,Check_in_date,Check_out_date
89,Grand Hyatt Mumbai Hotel and Serviced Apartments,"Bandra Kurla Complex vicinity, Off Western Express Highway, Vakola, Mumbai, Maharashtra, 400 055, India","16 km to city centre
3.5 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingPet-friendlyAirport transferSpaGym,"Rs17,850",Fabulous 8.8,Mumbai,23/02/2021,27/02/2021
90,The St. Regis Mumbai,"462 Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra, 400013, India","6.8 km to city centre
13 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingSpaGymRestaurantBar,"Rs24,500",Superb 9.2,Mumbai,23/02/2021,27/02/2021
91,"Lakeside Chalet - Mumbai, Marriott Executive Apartments","2 & 3B, Near Chinmayanand Ashram, Powai, Mumbai, Maharashtra, 400 087, India","23 km to city centre
4.6 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingPet-friendlySpaGymRestaurant,"Rs28,000",Fabulous 8.8,Mumbai,23/02/2021,27/02/2021
92,Sofitel Mumbai BKC Hotel,"C-57, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra, 400051, India","16 km to city centre
3.6 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingPet-friendlyAirport transferSpaGym,"Rs19,200",Superb 9.0,Mumbai,23/02/2021,27/02/2021
93,"ITC Grand Central, a Luxury Collection Hotel, Mumbai","287, Dr. Babasaheb Ambedkar Road, Parel, Mumbai, Maharashtra, 400012, India","7.4 km to city centre
12 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs15,000",Superb 9.0,Mumbai,23/02/2021,27/02/2021
94,OYO 24337 Akshaya Lodging,"Turbhe Midc, Turbhe,Navi Ind. Area, Navi Mumbai, Maharashtra, 400705, India","25 km to city centre
16 km to Chhatrapati Shivaji International Airport (BOM)",Bathtub,"Rs21,867",,Mumbai,23/02/2021,27/02/2021
95,Ramee Techome,"Plot No 786 & 787, Road 3, Khar West, Mumbai, Maharashtra, 400052, India","15 km to city centre
5.1 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferGymBathtub,"Rs13,040",Very good 8.0,Mumbai,23/02/2021,27/02/2021
96,Taj Lands End,"Byramji Jeejeebhoy Road, Bandstand, Bandra West, Mumbai, Maharashtra, 400050, India","13 km to city centre
8.5 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs18,000",Superb 9.0,Mumbai,23/02/2021,27/02/2021
97,Taj Lands End,"Byramji Jeejeebhoy Road, Bandstand, Bandra West, Mumbai, Maharashtra, 400050, India","13 km to city centre
8.5 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs18,000",Superb 9.0,Mumbai,23/02/2021,27/02/2021
98,"Taj Mahal Tower, Mumbai","Apollo Bunder, Mumbai, Maharashtra, 400 001, India","1.2 km to city centre
20 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs29,925",Exceptional 9.6,Mumbai,23/02/2021,27/02/2021
99,Colaba Suites,"Plot No-14, Kamal Mansion, Radio Club, Colaba, Mumbai, Maharashtra, 400066, India","1.5 km to city centre
21 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs6,847",Good 6.8,Mumbai,23/02/2021,27/02/2021
100,Four Seasons Hotel Mumbai,"1/136, Dr E Moses Rd, Worli, Mumbai, Maharashtra, 400 018, India","6.9 km to city centre
13 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingPet-friendlyAirport transferSpaGym,"Rs19,950",Superb 9.0,Mumbai,23/02/2021,27/02/2021
101,The Taj Mahal Palace Mumbai,"Opposite Gateway of India, Apollo Bunder, Colaba, Mumbai, Maharashtra, 400001, India","1.2 km to city centre
20 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingSpaGymRestaurantBar,"Rs49,500",Exceptional 9.6,Mumbai,23/02/2021,27/02/2021
102,Hexa Apple,"1st floor,Opp Bilal,Masjid,Opp.Peninsula, Hotel,Nr Sakinaka Metro,A.G. Link Road, Mumbai, Maharashtra, 400072, India","20 km to city centre
1.7 km to Chhatrapati Shivaji International Airport (BOM)",,"Rs4,324",,Mumbai,23/02/2021,27/02/2021
103,JW Marriott Mumbai Sahar,"IA Project Road, Chhatrapati Shivaji Intl Airport, Mumbai, Maharashtra, 400099, India","20 km to city centre
0.5 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs30,200",Superb 9.0,Mumbai,23/02/2021,27/02/2021
104,Novotel Mumbai Juhu Beach Hotel,"Balraj Sahani Marg, Juhu Beach, Mumbai, Maharashtra, 400049, India","20 km to city centre
5.3 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferGymRestaurantBar,"Rs20,420",Good 6.4,Mumbai,23/02/2021,27/02/2021
105,Trident Bandra Kurla Mumbai,"C-56, G Block, Bandra Kurla Complex, Mumbai, Maharashtra, 400 051, India","15 km to city centre
3.7 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs18,000",Superb 9.0,Mumbai,23/02/2021,27/02/2021
106,Radisson Mumbai Goregaon,"Junction of S.V. Road & Veer Savarkar, Flyover, Goregaon (West), Mumbai, Maharashtra, 400 062, India","27 km to city centre
8.8 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaRestaurantBar,"Rs14,996",Good 7.6,Mumbai,23/02/2021,27/02/2021
107,Radisson Mumbai Goregaon,"Junction of S.V. Road & Veer Savarkar, Flyover, Goregaon (West), Mumbai, Maharashtra, 400 062, India","27 km to city centre
8.8 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaRestaurantBar,"Rs14,996",Good 7.6,Mumbai,23/02/2021,27/02/2021
108,HOTEL BINDRA SUPREMACY,"Building 2 Road Number 11, Off Kaatyayani Residency Midc, Mumbai, Maharashtra, 400093, India","22 km to city centre
2.6 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferRestaurantBar,"Rs8,960",Very good 8.0,Mumbai,23/02/2021,27/02/2021
109,ibis Mumbai Airport Hotel,"Plot No F 77 Ville Parle East, Junction Of Nehru Road, Mumbai, Maharashtra, 400099, India","18 km to city centre
2.3 km to Chhatrapati Shivaji International Airport (BOM)",Parking availablePet-friendlyAirport transferRestaurantBarInternet access,"Rs11,195",Good 6.8,Mumbai,23/02/2021,27/02/2021
110,VITS Mumbai International Airport T2,"Andheri Kurla Road, Andheri East, Mumbai, Maharashtra, 400059, India","20 km to city centre
1.4 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferGymRestaurantBar,"Rs9,597",Good 6.0,Mumbai,23/02/2021,27/02/2021
111,Hyatt Regency Mumbai,"Sahar Airport Road, Andheri East, Mumbai, Maharashtra, 400099, India","19 km to city centre
0.6 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs17,850",Fabulous 8.8,Mumbai,23/02/2021,27/02/2021
112,Hexa Airways,"Next to Spirit Restaurant, Near Mittal, Industrial Estate, AK Road, Marol Naka, Mumbai, Maharshtra, 400059, India","20 km to city centre
1.1 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs7,410",,Mumbai,23/02/2021,27/02/2021
113,Taj Santacruz,"Chhatrapati Shivaji Intl. Airport, Domestic Terminal, Santacruz East, Mumbai, Maharashtra, 400099, India","18 km to city centre
2.2 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs26,000",Superb 9.2,Mumbai,23/02/2021,27/02/2021
114,Hotel Harbour View,"25 PJ Ramchandani Marg, Apollo Bandar, Colaba, Mumbai, Maharashtra, 400001, India","1.5 km to city centre
21 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferRestaurantConnecting rooms available,"Rs11,880",Very good 8.4,Mumbai,23/02/2021,27/02/2021
115,The Roa,"333 L.B.S Marg, Ghatkopar (W), Mumbai, Maharashtra, 400086, India","19 km to city centre
3.8 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferRestaurantBar,"Rs10,526",Very good 8.2,Mumbai,23/02/2021,27/02/2021
116,The Roa,"333 L.B.S Marg, Ghatkopar (W), Mumbai, Maharashtra, 400086, India","19 km to city centre
3.8 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferRestaurantBar,"Rs10,526",Very good 8.2,Mumbai,23/02/2021,27/02/2021
117,Executive Enclave,"331, Dr. Ambedkar Road, Pali Hill, Bandra (West), Mumbai, Maharashtra, 400050, India","15 km to city centre
5.9 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingRestaurantBarBathtubInternet accessConnecting rooms available,"Rs13,927",Fabulous 8.6,Mumbai,23/02/2021,27/02/2021
118,The Fountain Inn - Fort,"A, Floor-1, Plot-66, Office, Janmabhoomi Marg, Hutatma Chowk, Fort, Mumbai, Maharashtra, 400001, India","0.2 km to city centre
19 km to Chhatrapati Shivaji International Airport (BOM)",,"Rs7,020",Good 7.4,Mumbai,23/02/2021,27/02/2021
119,Treebo Trend Olive Nest,"Nirlok Est., Opp. Bombay Talkies Cmpnd, Harun Khan Road, Mumbai, Maharashtra, 400064, India","28 km to city centre
9.8 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingRestaurant,"Rs11,119",Good 7.0,Mumbai,23/02/2021,27/02/2021
120,Hotel Blue Orchid,"B11, Saibaba Industrial Estate, Next to, State Bank Line, Marol Maroshi Rd., Mumbai, Maharashtra, 400059, India","21 km to city centre
1.4 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs6,720",,Mumbai,23/02/2021,27/02/2021
121,Residency Hotel - Fort - Mumbai,"26, Corner of D.N. Road, and Rustom Sidhwa Marg, Fort, Mumbai, Maharashtra, 400 001, India","0.3 km to city centre
19 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferRestaurantConnecting rooms available,"Rs13,976",Fabulous 8.8,Mumbai,23/02/2021,27/02/2021
122,Hexa Axis,"Opp. Chandivali Petrol Pump, Opp. Saki Vihar Road, Mumbai, Maharashtra, 400072, India","21 km to city centre
2.8 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs11,115",,Mumbai,23/02/2021,27/02/2021
123,Hotel Rang Sharda,"Krishna Chandra Marg, Near Lilavati Hosp, Bandra West, Mumbai, Maharashtra, 400050, India","13 km to city centre
6.9 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingRestaurantBarConnecting rooms available,"Rs10,080",3.2,Mumbai,23/02/2021,27/02/2021
124,Chateau Windsor Hotel,"86, Veer Nariman Road, Next to Ambassador Hotel, Mumbai, Maharashtra, 400020, India","0.7 km to city centre
19 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingPet-friendlyAirport transferRestaurantInternet access,"Rs15,600",Very good 8.2,Mumbai,23/02/2021,27/02/2021
125,Chateau Windsor Hotel,"86, Veer Nariman Road, Next to Ambassador Hotel, Mumbai, Maharashtra, 400020, India","0.7 km to city centre
19 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingPet-friendlyAirport transferRestaurantInternet access,"Rs15,600",Very good 8.2,Mumbai,23/02/2021,27/02/2021
126,The Park Mumbai,"Plot No. 5 B (CTS 1005), Juhu Tara Road, Santacruz West, Mumbai, MH, 400049, India","19 km to city centre
4.9 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferRestaurantBarInternet access,"Rs16,000",Good 7.2,Mumbai,23/02/2021,27/02/2021
127,ibis Navi Mumbai Hotel,"D 266 TTC Industrial Estate Turbhe, Navi Mumbai, 400705, India","25 km to city centre
16 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingGymRestaurantBarConnecting rooms available,"Rs8,800",Good 7.4,Mumbai,23/02/2021,27/02/2021
128,The Leela Mumbai,"Sahar, Mumbai, Maharashtra, 400059, India","20 km to city centre
1.1 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs20,000",Superb 9.0,Mumbai,23/02/2021,27/02/2021
129,The Royal Orchid,"83A Chembur Govand Road, Chembur, Mumbai, Maharashtra, 400071, India","16 km to city centre
5.1 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingRestaurantBar,"Rs14,000",Good 7.8,Mumbai,23/02/2021,27/02/2021
130,Hexa Meriton,"Nr Annsagar Road, Opo Panchmahal Company, Opo. Asalpha Metro Station, Sakinaka, Mumbai, Maharshtra, 400072, India","20 km to city centre
1.9 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transfer,"Rs13,000",,Mumbai,23/02/2021,27/02/2021
131,Citizen Hotel,"960, JUHU TARA ROAD,960 3 1, Mumbai, Maharashtra, 400049, India","18 km to city centre
5.0 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferRestaurantBarInternet access,"Rs12,000",Good 7.4,Mumbai,23/02/2021,27/02/2021
132,The Empresa Hotel,"344 Sab TV Lane, Opposite Laxmi Plaza, Off New Link Road, Andheri West, Mumbai, Maharashtra, 400053, India","23 km to city centre
6.2 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingSpaGymRestaurantBar,"Rs15,297",Good 6.8,Mumbai,23/02/2021,27/02/2021
133,Hexa Magnet,"AG Link Road, Nr Swastik Company,Opo., Noor Bakery,Nr Sakinaka Metro Station,, Mumbai, Maharshtra, 400072, India","20 km to city centre
1.6 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs13,000",,Mumbai,23/02/2021,27/02/2021
134,Hexa Magnet,"AG Link Road, Nr Swastik Company,Opo., Noor Bakery,Nr Sakinaka Metro Station,, Mumbai, Maharshtra, 400072, India","20 km to city centre
1.6 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs13,000",,Mumbai,23/02/2021,27/02/2021
135,"Trident, Nariman Point Mumbai","Nariman Point, Mumbai, Maharashtra, 400021, India","1.3 km to city centre
20 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs26,000",Superb 9.2,Mumbai,23/02/2021,27/02/2021
136,Hotel Accord Mumbai,"32, J. Nehru Road, Santacruz East, Mumbai, Maharashtra, 400055, India","17 km to city centre
3.8 km to Chhatrapati Shivaji International Airport (BOM)",Parking availableAirport transferConnecting rooms available,"Rs6,940",Good 7.0,Mumbai,23/02/2021,27/02/2021
137,Sky suites by Monarch,"Fairmount by metro ,Plot number 4 & 6, off Palm Beach road Sector 17, Santada, Navi Mumbai, Maharashtra, 400705, India","23 km to city centre
14 km to Chhatrapati Shivaji International Airport (BOM)",,"Rs7,397",Exceptional 10.0,Mumbai,23/02/2021,27/02/2021
138,Radisson Blu Mumbai International Airport,"Marol Maroshi Road, Near Marol Metro, Station, Mumbai, Maharashtra, 400059, India","20 km to city centre
1.3 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferRestaurantInternet accessConnecting rooms available,"Rs17,996",,Mumbai,23/02/2021,27/02/2021
139,Courtyard by Marriott Mumbai International Airport,"CTS 215, Andheri Kurla Road, Andheri-East, Mumbai, Maharashtra, 400 059, India","20 km to city centre
1.9 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs13,400",Fabulous 8.8,Mumbai,23/02/2021,27/02/2021
140,Meluha - The Fern,"Central Avenue, Hiranandani Gardens, Powai, Mumbai, Maharashtra, 400076, India","22 km to city centre
4.4 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferRestaurantBarBathtub,"Rs19,440",Superb 9.2,Mumbai,23/02/2021,27/02/2021
141,Residency Sarovar Portico,"Opposite Techniplex Complex, Off S.V. Road, Goregaon (West), Mumbai, Maharashtra, 400062, India","27 km to city centre
8.8 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferGymRestaurant,"Rs10,623",Good 7.6,Mumbai,23/02/2021,27/02/2021
142,Hexa Wellington,"Plot No 4,Savarkar Nagar Road,Nr Mohili, Hospital & Asalpha Metro Station Andheri, Mumbai, Maharshtra, 400072, India","20 km to city centre
1.9 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs13,000",,Mumbai,23/02/2021,27/02/2021
143,Hexa Wellington,"Plot No 4,Savarkar Nagar Road,Nr Mohili, Hospital & Asalpha Metro Station Andheri, Mumbai, Maharshtra, 400072, India","20 km to city centre
1.9 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs13,000",,Mumbai,23/02/2021,27/02/2021
144,"Country Inn & Suites by Radisson, Navi Mumbai","Plot No X-4/5-B, Shilphata Rd, Mahape, TTC Industrial Area MIDC, Navi Mumbai, Maharashtra, 400701, India","28 km to city centre
15 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferGymRestaurantBar,"Rs12,005",Exceptional 10.0,Mumbai,23/02/2021,27/02/2021
145,The Emerald - Hotel & Service Apartments,"977, Juhu Tara Road, Juhu, Mumbai, Maharashtra, 400049, India","18 km to city centre
4.9 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferSpaGymRestaurantBar,"Rs12,324",Good 7.2,Mumbai,23/02/2021,27/02/2021
146,LA Hotel Metro,"Opposite Kurla Lion Garden, LBS Marg, near BKC, Mumbai, Maharashtra, 400070, India","15 km to city centre
4.3 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs11,550",Good 6.8,Mumbai,23/02/2021,27/02/2021
147,"Svenska Design Hotel, Mumbai","F-73/74, Oberoi Complex, Off Link Road, Lokhandwala, Mumbai, Maharashtra, 400053, India","23 km to city centre
6.3 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferSpaGymRestaurantBar,"Rs15,995",Very good 8.0,Mumbai,23/02/2021,27/02/2021
148,Hotel Crawford Inn,"5th to 9th floor, B - Shalimar Estates, Dr. D. N. Road, Near Crawford Market, Mumbai, Maharashtra, 400001, India","1.5 km to city centre
18 km to Chhatrapati Shivaji International Airport (BOM)",Parking availableAirport transferRestaurant,"Rs9,520",4.4,Mumbai,23/02/2021,27/02/2021
149,SPOT ON 35992 Relax Garden Nx,"Relax Garden Nx,Kalyan East, Mumbai, Maharashtra, 421306, India","20 km to city centre
1.6 km to Chhatrapati Shivaji International Airport (BOM)",Bathtub,"Rs5,487",,Mumbai,23/02/2021,27/02/2021
150,The St. Regis Mumbai,"462 Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra, 400013, India","6.8 km to city centre
13 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingSpaGymRestaurantBar,"Rs24,500",Superb 9.2,Mumbai,23/02/2021,27/02/2021
151,Fariyas Hotel,"25, Off Arthur Bunder Road, Colaba, Mumbai, Maharashtra, 400005, India","1.7 km to city centre
21 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferGymRestaurantBar,"Rs14,498",Very good 8.2,Mumbai,23/02/2021,27/02/2021
152,Fariyas Hotel,"25, Off Arthur Bunder Road, Colaba, Mumbai, Maharashtra, 400005, India","1.7 km to city centre
21 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferGymRestaurantBar,"Rs14,498",Very good 8.2,Mumbai,23/02/2021,27/02/2021
153,Hotel Bombay International,"Kedy Compund, Nr Bombay Mercantile Bank, Nagpada Junction, Mumbai, Maharashtra, 400008, India","3.9 km to city centre
15 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transfer,"Rs8,400",Fabulous 8.6,Mumbai,23/02/2021,27/02/2021
154,Hotel West inn,"62 Jankidevi School Rd, New Mahada Clny., SV Patel Nagar, Andheri West, Mumbai, Maharashtra, 400061, India","23 km to city centre
7.1 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs8,704",,Mumbai,23/02/2021,27/02/2021
155,Hexa National,"Opp. Mahalaxmi Hotel,Sag Baug,Behind, Mahesh Lunch Home,AK Road, Marol, Mumbai, Maharshtra, 400059, India","20 km to city centre
1.4 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transfer,"Rs20,000",,Mumbai,23/02/2021,27/02/2021
156,The Oberoi Mumbai,"Nariman Point, Mumbai, Maharashtra, 400 021, India","1.3 km to city centre
20 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs35,000",Exceptional 9.6,Mumbai,23/02/2021,27/02/2021
157,Hotel Elphinstone Annexe,"Sai Nivas, 149, P D'mello Road, Mumbai, Maharashtra, India","2.0 km to city centre
17 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transfer,"Rs11,600",Fabulous 8.8,Mumbai,23/02/2021,27/02/2021
158,Hotel Residency Park,"72/80 Yusuf Meher Ali Road, Grain Seed House, Mumbai, Mumbai, 400003, India","2.4 km to city centre
17 km to Chhatrapati Shivaji International Airport (BOM)",,"Rs6,127",Good 6.0,Mumbai,23/02/2021,27/02/2021
159,The Westin Mumbai Garden City,"International Business Park, Oberoi Garden City, Goregaon East, Mumbai, Maharashtra, 400063, India","27 km to city centre
8.3 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs19,350",Superb 9.2,Mumbai,23/02/2021,27/02/2021
