,name,address,location,amentities,price,rating,no of reviews,city,Check_in_date,Check_out_date
10,Grand Hyatt Mumbai Hotel and Serviced Apartments,"Bandra Kurla Complex vicinity, Off Western Express Highway, Vakola, Mumbai, Maharashtra, 400 055, India","16 km to city centre
3.5 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingPet-friendlyAirport transferSpaGym,"Rs8,925",,,Mumbai,12/02/2021,14/02/2021
11,Hotel Royal Inn Mahalaxmi,"Saat Rasta, Mumbai, MH, 400011, India","5.3 km to city centre
14 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingRestaurant,"Rs4,398",,,Mumbai,12/02/2021,14/02/2021
12,The Westin Mumbai Garden City,"International Business Park, Oberoi Garden City, Goregaon East, Mumbai, Maharashtra, 400063, India","27 km to city centre
8.3 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs11,000",,,Mumbai,12/02/2021,14/02/2021
13,Four Seasons Hotel Mumbai,"1/136, Dr E Moses Rd, Worli, Mumbai, Maharashtra, 400 018, India","6.9 km to city centre
13 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingPet-friendlyAirport transferSpaGym,"Rs12,825",Fabulous 8.8,,Mumbai,12/02/2021,14/02/2021
14,Four Seasons Hotel Mumbai,"1/136, Dr E Moses Rd, Worli, Mumbai, Maharashtra, 400 018, India","6.9 km to city centre
13 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingPet-friendlyAirport transferSpaGym,"Rs12,825",Fabulous 8.8,,Mumbai,12/02/2021,14/02/2021
15,JW Marriott Mumbai Sahar,"IA Project Road, Chhatrapati Shivaji Intl Airport, Mumbai, Maharashtra, 400099, India","20 km to city centre
0.5 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs9,700",,,Mumbai,12/02/2021,14/02/2021
16,"President, Mumbai - IHCL SeleQtions","90 Cuffe Parade, Colaba, Mumbai, Maharashtra, 400005, India","2.3 km to city centre
21 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingPet-friendlyAirport transferSpaRestaurant,"Rs14,250",,,Mumbai,12/02/2021,14/02/2021
17,Hexa Apple,"1st floor,Opp Bilal,Masjid,Opp.Peninsula, Hotel,Nr Sakinaka Metro,A.G. Link Road, Mumbai, Maharashtra, 400072, India","20 km to city centre
1.7 km to Chhatrapati Shivaji International Airport (BOM)",,"Rs2,162",,,Mumbai,12/02/2021,14/02/2021
18,Hotel Crawford Inn,"5th to 9th floor, B - Shalimar Estates, Dr. D. N. Road, Near Crawford Market, Mumbai, Maharashtra, 400001, India","1.5 km to city centre
18 km to Chhatrapati Shivaji International Airport (BOM)",Parking availableAirport transferRestaurant,"Rs4,760",,,Mumbai,12/02/2021,14/02/2021
19,The Roa,"333 L.B.S Marg, Ghatkopar (W), Mumbai, Maharashtra, 400086, India","19 km to city centre
3.8 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferRestaurantBar,"Rs5,398",,,Mumbai,12/02/2021,14/02/2021
20,Renaissance Mumbai Convention Centre Hotel,"2 & 3B, Near Chinmayanand Ashram, Powai, Mumbai, Maharashtra, 400 087, India","24 km to city centre
4.8 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs8,500",,,Mumbai,12/02/2021,14/02/2021
21,Ramee Techome,"Plot No 786 & 787, Road 3, Khar West, Mumbai, Maharashtra, 400052, India","15 km to city centre
5.1 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferGymBathtub,"Rs7,200",,,Mumbai,12/02/2021,14/02/2021
22,Hexa Airways,"Next to Spirit Restaurant, Near Mittal, Industrial Estate, AK Road, Marol Naka, Mumbai, Maharshtra, 400059, India","20 km to city centre
1.1 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs3,705",,,Mumbai,12/02/2021,14/02/2021
23,"ITC Grand Central, a Luxury Collection Hotel, Mumbai","287, Dr. Babasaheb Ambedkar Road, Parel, Mumbai, Maharashtra, 400012, India","7.4 km to city centre
12 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs10,500",,,Mumbai,12/02/2021,14/02/2021
24,Colaba Suites,"Plot No-14, Kamal Mansion, Radio Club, Colaba, Mumbai, Maharashtra, 400066, India","1.5 km to city centre
21 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs3,444",,,Mumbai,12/02/2021,14/02/2021
25,VITS Mumbai International Airport T2,"Andheri Kurla Road, Andheri East, Mumbai, Maharashtra, 400059, India","20 km to city centre
1.4 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferGymRestaurantBar,"Rs4,698",,,Mumbai,12/02/2021,14/02/2021
26,VITS Mumbai International Airport T2,"Andheri Kurla Road, Andheri East, Mumbai, Maharashtra, 400059, India","20 km to city centre
1.4 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferGymRestaurantBar,"Rs4,698",,,Mumbai,12/02/2021,14/02/2021
27,JW Marriott Mumbai Juhu,"Juhu Tara Road, Juhu, Mumbai, Maharashtra, 400 049, India","19 km to city centre
5.0 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingSpaGymRestaurantBar,"Rs12,750",,,Mumbai,12/02/2021,14/02/2021
28,Hotel Minerva Residency,"2 Floor, Dhanashri Building, Jubilee Baug, Grant Road, Mumbai, 400007, India","3.9 km to city centre
16 km to Chhatrapati Shivaji International Airport (BOM)",,"Rs3,598",,,Mumbai,12/02/2021,14/02/2021
29,Taj Lands End,"Byramji Jeejeebhoy Road, Bandstand, Bandra West, Mumbai, Maharashtra, 400050, India","13 km to city centre
8.5 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs16,650",,,Mumbai,12/02/2021,14/02/2021
30,Trident Bandra Kurla Mumbai,"C-56, G Block, Bandra Kurla Complex, Mumbai, Maharashtra, 400 051, India","15 km to city centre
3.7 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs10,000",Superb 9.0,,Mumbai,12/02/2021,14/02/2021
31,ibis Mumbai Airport Hotel,"Plot No F 77 Ville Parle East, Junction Of Nehru Road, Mumbai, Maharashtra, 400099, India","18 km to city centre
2.3 km to Chhatrapati Shivaji International Airport (BOM)",Parking availablePet-friendlyAirport transferRestaurantBarInternet access,"Rs5,998",,,Mumbai,12/02/2021,14/02/2021
32,Hyatt Regency Mumbai,"Sahar Airport Road, Andheri East, Mumbai, Maharashtra, 400099, India","19 km to city centre
0.6 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs9,775",,,Mumbai,12/02/2021,14/02/2021
33,The Taj Mahal Palace Mumbai,"Opposite Gateway of India, Apollo Bunder, Colaba, Mumbai, Maharashtra, 400001, India","1.2 km to city centre
20 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingSpaGymRestaurantBar,"Rs40,500",,,Mumbai,12/02/2021,14/02/2021
34,Hotel Harbour View,"25 PJ Ramchandani Marg, Apollo Bandar, Colaba, Mumbai, Maharashtra, 400001, India","1.5 km to city centre
21 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferRestaurantConnecting rooms available,"Rs6,840",,,Mumbai,12/02/2021,14/02/2021
35,Boutique Hotel Bawa Suites,"352, Linking Road, Khar West, Mumbai, Mumbai, Maharashtra, 400052, India","16 km to city centre
5.2 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingBathtub,"Rs7,740",,,Mumbai,12/02/2021,14/02/2021
36,Taj Santacruz,"Chhatrapati Shivaji Intl. Airport, Domestic Terminal, Santacruz East, Mumbai, Maharashtra, 400099, India","18 km to city centre
2.2 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs10,450",,,Mumbai,12/02/2021,14/02/2021
37,Taj Santacruz,"Chhatrapati Shivaji Intl. Airport, Domestic Terminal, Santacruz East, Mumbai, Maharashtra, 400099, India","18 km to city centre
2.2 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs10,450",,,Mumbai,12/02/2021,14/02/2021
38,Executive Enclave,"331, Dr. Ambedkar Road, Pali Hill, Bandra (West), Mumbai, Maharashtra, 400050, India","15 km to city centre
5.9 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingRestaurantBarBathtubInternet accessConnecting rooms available,"Rs6,963",,,Mumbai,12/02/2021,14/02/2021
39,Sofitel Mumbai BKC Hotel,"C-57, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra, 400051, India","16 km to city centre
3.6 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingPet-friendlyAirport transferSpaGym,"Rs10,000",Superb 9.0,,Mumbai,12/02/2021,14/02/2021
40,Citizen Hotel,"960, JUHU TARA ROAD,960 3 1, Mumbai, Maharashtra, 400049, India","18 km to city centre
5.0 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferRestaurantBarInternet access,"Rs6,000",,,Mumbai,12/02/2021,14/02/2021
41,Bawa International,"Nehru Road, Near Domestic Airport, Vile Parle East, Mumbai, Maharashtra, 400099, India","18 km to city centre
2.1 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferRestaurantBarBathtubInternet access,"Rs6,435",,,Mumbai,12/02/2021,14/02/2021
42,Hotel Leafio Marigold Marol,"Marol Maroshi Rd, Andheri East, Mumbai, Maharashtra, 400059, India","20 km to city centre
1.3 km to Chhatrapati Shivaji International Airport (BOM)",Airport transferRestaurant,"Rs3,598",,,Mumbai,12/02/2021,14/02/2021
43,Fariyas Hotel,"25, Off Arthur Bunder Road, Colaba, Mumbai, Maharashtra, 400005, India","1.7 km to city centre
21 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferGymRestaurantBar,"Rs7,675",,,Mumbai,12/02/2021,14/02/2021
44,Kohinoor Continental,"Andheri Kurla Road, Andheri East, Mumbai, Maharashtra, 400059, India","20 km to city centre
1.6 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferGymRestaurantBar,"Rs7,045",,,Mumbai,12/02/2021,14/02/2021
45,Bawa Regency,"Gokul Das Pasta Road, Behind Chitra Cinema Dadar East, Mumbai, Maharashtra, 400014, India","9.1 km to city centre
10 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transfer,"Rs5,310",,,Mumbai,12/02/2021,14/02/2021
46,Hotel Blue Orchid,"B11, Saibaba Industrial Estate, Next to, State Bank Line, Marol Maroshi Rd., Mumbai, Maharashtra, 400059, India","21 km to city centre
1.4 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs3,520",,,Mumbai,12/02/2021,14/02/2021
47,Hexa Axis,"Opp. Chandivali Petrol Pump, Opp. Saki Vihar Road, Mumbai, Maharashtra, 400072, India","21 km to city centre
2.8 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs5,558",,,Mumbai,12/02/2021,14/02/2021
48,Hexa Axis,"Opp. Chandivali Petrol Pump, Opp. Saki Vihar Road, Mumbai, Maharashtra, 400072, India","21 km to city centre
2.8 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs5,558",,,Mumbai,12/02/2021,14/02/2021
49,Residency Hotel - Fort - Mumbai,"26, Corner of D.N. Road, and Rustom Sidhwa Marg, Fort, Mumbai, Maharashtra, 400 001, India","0.3 km to city centre
19 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferRestaurantConnecting rooms available,"Rs6,988",,,Mumbai,12/02/2021,14/02/2021
50,Residency Sarovar Portico,"Opposite Techniplex Complex, Off S.V. Road, Goregaon (West), Mumbai, Maharashtra, 400062, India","27 km to city centre
8.8 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferGymRestaurant,"Rs6,299",,,Mumbai,12/02/2021,14/02/2021
51,Hotel Crystal Luxury INN,"Sahil CHS. Ltd., 1st & 2nd Floor, S.V. Road, Opp. Bandra Jama Masjid, Mumbai, Maharashtra, 400050, India","13 km to city centre
6.6 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs4,678",,,Mumbai,12/02/2021,14/02/2021
52,ibis Navi Mumbai Hotel,"D 266 TTC Industrial Estate Turbhe, Navi Mumbai, 400705, India","25 km to city centre
16 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingGymRestaurantBarConnecting rooms available,"Rs4,600",,,Mumbai,12/02/2021,14/02/2021
53,Chateau Windsor Hotel,"86, Veer Nariman Road, Next to Ambassador Hotel, Mumbai, Maharashtra, 400020, India","0.7 km to city centre
19 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingPet-friendlyAirport transferRestaurantInternet access,"Rs7,800",,,Mumbai,12/02/2021,14/02/2021
54,The Leela Mumbai,"Sahar, Mumbai, Maharashtra, 400059, India","20 km to city centre
1.1 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs15,000",Superb 9.0,,Mumbai,12/02/2021,14/02/2021
55,Hotel Regal Enclave,"4th Road, Near Khar Market, Khar West, Mumbai, Maharashtra, 400052, India","15 km to city centre
5.1 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs6,160",,,Mumbai,12/02/2021,14/02/2021
56,"Svenska Design Hotel, Mumbai","F-73/74, Oberoi Complex, Off Link Road, Lokhandwala, Mumbai, Maharashtra, 400053, India","23 km to city centre
6.3 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferSpaGymRestaurantBar,"Rs7,997",,,Mumbai,12/02/2021,14/02/2021
57,Golden Chariot The Boutique Hotel,"Axis Bank Lane, Marol Pipe Line Road, Andheri East, Mumbai, Maharashtra, 400059, India","20 km to city centre
1.0 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingInternet access,"Rs4,400",,,Mumbai,12/02/2021,14/02/2021
58,KF Residency,"Next to Kurla Court, L.B.S Road, Kurla West, Mumbai, Maharashtra, 400070, India","15 km to city centre
4.1 km to Chhatrapati Shivaji International Airport (BOM)",Airport transfer,"Rs2,731",,,Mumbai,12/02/2021,14/02/2021
59,KF Residency,"Next to Kurla Court, L.B.S Road, Kurla West, Mumbai, Maharashtra, 400070, India","15 km to city centre
4.1 km to Chhatrapati Shivaji International Airport (BOM)",Airport transfer,"Rs2,731",,,Mumbai,12/02/2021,14/02/2021
60,Hotel Residency Park,"72/80 Yusuf Meher Ali Road, Grain Seed House, Mumbai, Mumbai, 400003, India","2.4 km to city centre
17 km to Chhatrapati Shivaji International Airport (BOM)",,"Rs3,063",,,Mumbai,12/02/2021,14/02/2021
61,Hotel Accord Mumbai,"32, J. Nehru Road, Santacruz East, Mumbai, Maharashtra, 400055, India","17 km to city centre
3.8 km to Chhatrapati Shivaji International Airport (BOM)",Parking availableAirport transferConnecting rooms available,"Rs4,531",,,Mumbai,12/02/2021,14/02/2021
62,Hexa Magnet,"AG Link Road, Nr Swastik Company,Opo., Noor Bakery,Nr Sakinaka Metro Station,, Mumbai, Maharshtra, 400072, India","20 km to city centre
1.6 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs6,500",,,Mumbai,12/02/2021,14/02/2021
63,The Royal Orchid,"83A Chembur Govand Road, Chembur, Mumbai, Maharashtra, 400071, India","16 km to city centre
5.1 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingRestaurantBar,"Rs7,000",,,Mumbai,12/02/2021,14/02/2021
64,Hotel Regal Palace,"Opera House, Tata Road No 1, Opp.Roxy Cinema, Sopariwala Estate, Mumbai, 400004, India","2.9 km to city centre
17 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transfer,"Rs4,859",,,Mumbai,12/02/2021,14/02/2021
65,Sky suites by Monarch,"Fairmount by metro ,Plot number 4 & 6, off Palm Beach road Sector 17, Santada, Navi Mumbai, Maharashtra, 400705, India","23 km to city centre
14 km to Chhatrapati Shivaji International Airport (BOM)",,"Rs4,070",,,Mumbai,12/02/2021,14/02/2021
66,Peninsula Grand Hotel,"Sakinaka Junction, Andheri (E), Mumbai, Maharashtra, 400072, India","20 km to city centre
1.5 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferSpaRestaurantBarBathtub,"Rs6,798",,,Mumbai,12/02/2021,14/02/2021
67,The Oberoi Mumbai,"Nariman Point, Mumbai, Maharashtra, 400 021, India","1.3 km to city centre
20 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs18,500",Exceptional 9.6,,Mumbai,12/02/2021,14/02/2021
68,Theory9 Premium Serviced Apartments Khar,"Plot No. 764, 5th Road, Khar West, Behind Rajasthan Restaurant, Mumbai, Maharashtra, 400052, India","15 km to city centre
5.2 km to Chhatrapati Shivaji International Airport (BOM)",,"Rs8,339",,,Mumbai,12/02/2021,14/02/2021
69,Hexa Wellington,"Plot No 4,Savarkar Nagar Road,Nr Mohili, Hospital & Asalpha Metro Station Andheri, Mumbai, Maharshtra, 400072, India","20 km to city centre
1.9 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs6,500",,,Mumbai,12/02/2021,14/02/2021
70,Hexa Wellington,"Plot No 4,Savarkar Nagar Road,Nr Mohili, Hospital & Asalpha Metro Station Andheri, Mumbai, Maharshtra, 400072, India","20 km to city centre
1.9 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs6,500",,,Mumbai,12/02/2021,14/02/2021
71,Hotel Lords Mumbai,"301, Adi Marzban Path, Off Shahid Bhagat Singh Road Fort Mumbai, Mumbai, Maharastra, 400001, India","0.8 km to city centre
19 km to Chhatrapati Shivaji International Airport (BOM)",Restaurant,"Rs4,230",,,Mumbai,12/02/2021,14/02/2021
72,The Park Mumbai,"Plot No. 5 B (CTS 1005), Juhu Tara Road, Santacruz West, Mumbai, MH, 400049, India","19 km to city centre
4.9 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferRestaurantBarInternet access,"Rs9,550",,,Mumbai,12/02/2021,14/02/2021
73,Hexa National,"Opp. Mahalaxmi Hotel,Sag Baug,Behind, Mahesh Lunch Home,AK Road, Marol, Mumbai, Maharshtra, 400059, India","20 km to city centre
1.4 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transfer,"Rs10,000",,,Mumbai,12/02/2021,14/02/2021
74,Hotel Delight,"232 Ebrahim Rehmattullah Road, Mohammad R Bldg,Ground Floor, Mumbai, MH, 400003, India","2.8 km to city centre
16 km to Chhatrapati Shivaji International Airport (BOM)",,"Rs6,570",,,Mumbai,12/02/2021,14/02/2021
75,Hotel Park View Mumbai,"37 Lallubhai Park Rd, Mumbai, MH, 400058, India","20 km to city centre
3.5 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferRestaurantBar,"Rs4,202",,,Mumbai,12/02/2021,14/02/2021
76,Hotel Orient Regency,"292/298, Maulana Shaukat Ali Road, Near Shalimar Cinema, Mumbai, MH, 400007, India","3.4 km to city centre
16 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferRestaurant,"Rs5,438",,,Mumbai,12/02/2021,14/02/2021
77,Meluha - The Fern,"Central Avenue, Hiranandani Gardens, Powai, Mumbai, Maharashtra, 400076, India","22 km to city centre
4.4 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferRestaurantBarBathtub,"Rs10,512",,,Mumbai,12/02/2021,14/02/2021
78,The Fern Goregaon,"4/277 I.B Patel Road, Behind HP Petrol, Pump, Village Pahadi, Goregaon East, Mumbai, Maharashtra, 400063, India","26 km to city centre
7.2 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferGymRestaurantConnecting rooms available,"Rs8,500",,,Mumbai,12/02/2021,14/02/2021
79,Ascot Hotel,"38 Garden Road, Colaba, Mumbai, Maharashtra, 400039, India","1.5 km to city centre
21 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferRestaurantBathtubInternet accessConnecting rooms available,"Rs9,999",,,Mumbai,12/02/2021,14/02/2021
80,Hotel Silver Moon,"17/19, Kazi Sayyed Street, Star Mansion, Masjid Bunder (West), Mumbai, Maharashtra, 400 009, India","2.4 km to city centre
17 km to Chhatrapati Shivaji International Airport (BOM)",,"Rs1,550",,,Mumbai,12/02/2021,14/02/2021
81,Hotel Silver Moon,"17/19, Kazi Sayyed Street, Star Mansion, Masjid Bunder (West), Mumbai, Maharashtra, 400 009, India","2.4 km to city centre
17 km to Chhatrapati Shivaji International Airport (BOM)",,"Rs1,550",,,Mumbai,12/02/2021,14/02/2021
82,Ocean Suites Hotel,"101-A, 1st Floor, Shah Ind. Estate, Finch Restaurant ,Opp. Hyundai Showroom, Mumbai, maharastra, 400072, India","21 km to city centre
2.3 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingRestaurant,"Rs3,960",,,Mumbai,12/02/2021,14/02/2021
83,Niranta Transit Hotel Mumbai Airport,"At Level 1, Terminal 2, CSIA Mumbai, Mumbai, 400099, India","19 km to city centre
0.1 km to Chhatrapati Shivaji International Airport (BOM)",SpaRestaurantBar,"Rs9,900",,,Mumbai,12/02/2021,14/02/2021
84,Sahara Star,"Opposite Domestic Airport (Terminal 1), Vile Parle, Mumbai, Maharashtra, 400099, India","18 km to city centre
2.2 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs11,600",Good 7.6,,Mumbai,12/02/2021,14/02/2021
85,Hotel Leafio Mumbai,"Andheri Kurla Road, Saki Naka Junction, Sagar Tech Plaza, Mumbai, Maharashtra, 400072, India","20 km to city centre
1.3 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs2,998",,,Mumbai,12/02/2021,14/02/2021
86,Hotel Hometown Near Sion,"57, New Naik Nagar, L.B.S. Marg, Near, Maharashtra Weight Bridge, Sion (West), Mumbai, Maharashtra, 400070, India","14 km to city centre
5.3 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs4,498",,,Mumbai,12/02/2021,14/02/2021
87,Hotel Crystal Crown,"18 Military Rd, Mumbai, MH, 400059, India","21 km to city centre
2.1 km to Chhatrapati Shivaji International Airport (BOM)",Free parking,"Rs3,198",,,Mumbai,12/02/2021,14/02/2021
88,Hotel Gateway Inn,"Unit 2 Hasan Pada Rd, Mumbai, MH, 400059, India","20 km to city centre
0.9 km to Chhatrapati Shivaji International Airport (BOM)",,"Rs5,000",,,Mumbai,12/02/2021,14/02/2021
89,Hotel Lucky Goregaon,"Next to Goregaon Fly Over, Near Durian Estate, Goregaon East, Mumbai, 400097, India","27 km to city centre
8.6 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingRestaurant,"Rs3,535",,,Mumbai,12/02/2021,14/02/2021
90,Lucky Hotel Bandra,"Juction of SV Road and Hill Road, Bandra West, Mumbai, Maharashtra, 400050, India","14 km to city centre
6.4 km to Chhatrapati Shivaji International Airport (BOM)",Free parkingAirport transferRestaurant,"Rs4,500",,,Mumbai,12/02/2021,14/02/2021
91,Hotel Dadar Residency-Near Tata Hospital,"10, Floor 4 , Takshashila Apartament, Madhavdas Pasta Lane, Dadar East, Mumbai, Maharashtra, 400014, India","9.1 km to city centre
10 km to Chhatrapati Shivaji International Airport (BOM)",Connecting rooms available,"Rs6,200",,,Mumbai,12/02/2021,14/02/2021
92,Hotel Dadar Residency-Near Tata Hospital,"10, Floor 4 , Takshashila Apartament, Madhavdas Pasta Lane, Dadar East, Mumbai, Maharashtra, 400014, India","9.1 km to city centre
10 km to Chhatrapati Shivaji International Airport (BOM)",Connecting rooms available,"Rs6,200",,,Mumbai,12/02/2021,14/02/2021
93,The Orchid- Ecotel Mumbai Airport,"Nehru Road, Vile Parle East, Adjacent to Domestic Airport, Mumbai, Maharashtra, 400 099, India","19 km to city centre
2.1 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingAirport transferSpaGymRestaurant,"Rs11,709",Good 7.8,,Mumbai,12/02/2021,16/02/2021
94,Sofitel Mumbai BKC Hotel,"C-57, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra, 400051, India","16 km to city centre
3.6 km to Chhatrapati Shivaji International Airport (BOM)",PoolFree parkingPet-friendlyAirport transferSpaGym,"Rs19,600",Superb 9.0,,Mumbai,12/02/2021,16/02/2021
