,name,address,location,amentities,price,rating,no of reviews,city,Check_in_date,Check_out_date
10,Karakoram Hotel,"Near Karzu Pond, Circuit House, Karzu, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
3.8 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs10,000","Very good 8.0
1 Hotels.com guest review",,Leh,12/02/2021,17/02/2021
11,Good Luck Guest House,"Spangmik Village, Pangong Lake, Leh, Jammu and Kashmir, 194101, India","46 km to city centre
87 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs10,000","2.0
2 Hotels.com guest reviews",,Leh,12/02/2021,17/02/2021
12,Hotel Chonjor Residency,"Old Road Leh, Leh, Jammu and Kashmir, 194301, India","45 km to city centre
3.1 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs10,000","Very good 8.0
1 Hotels.com guest review",,Leh,12/02/2021,17/02/2021
13,Hotel Stendel,"Village Diskit, Leh Ladakh, Leh, 194401, India","81 km to city centre
45 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingGymRestaurant,"Rs10,000",,,Leh,12/02/2021,17/02/2021
14,Nubra Ethnic Camp,"Ladakh Nubra Valley, Hunder, Leh, 194101, India","88 km to city centre
50 km to Leh (IXL-Kushok Bakula Rinpoche)",RestaurantBathtub,"Rs10,000",,,Leh,12/02/2021,17/02/2021
15,Maha Guest House,"Nubra, Zangsti Opp. Dzomsa Near SBI Main Bazaar, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
3.6 km to Leh (IXL-Kushok Bakula Rinpoche)",Restaurant,"Rs10,000",,,Leh,12/02/2021,17/02/2021
16,Payupa Guest House,"Batalik Kargil Road, Aryan Valley, Kargil Districr, Garkone, Leh, Jammu and Kashmir, 194103, India","160 km to city centre
120 km to Leh (IXL-Kushok Bakula Rinpoche)",Restaurant,"Rs10,000",,,Leh,12/02/2021,17/02/2021
17,Nubra Summer Camp,"Ombey Hunder Nubra, Leh, Jammu and Kashmir, 194401, India","87 km to city centre
49 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs10,000",,,Leh,12/02/2021,17/02/2021
18,Hotel Ladakh Himalayan Retreat,"Fort Road, Behind GNN School, Leh, Jammu and Kashmir, 194101, India","46 km to city centre
2.7 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs10,000","Very good 8.0
1 Hotels.com guest review",,Leh,12/02/2021,17/02/2021
19,Himalayan Retreat Karzoo,"Near Deputy Commissioner Residency, Karzoo, Leh, 194101, India","45 km to city centre
3.8 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs10,000","Exceptional 10.0
1 Hotels.com guest review",,Leh,12/02/2021,17/02/2021
20,Himalayan Retreat Karzoo,"Near Deputy Commissioner Residency, Karzoo, Leh, 194101, India","45 km to city centre
3.8 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs10,000","Exceptional 10.0
1 Hotels.com guest review",,Leh,12/02/2021,17/02/2021
21,The Indus Valley,"Upper Chulung, Fort Road, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
3.3 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingGymRestaurantBarConnecting rooms available,"Rs14,000",,,Leh,12/02/2021,17/02/2021
22,The Buddha Camp,"Durbok, 40 kms away from the lake, Pangong, Leh, Jammu and Kashmir, 194101, India","28 km to city centre
63 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs10,000","4.0
1 Hotels.com guest review",,Leh,12/02/2021,17/02/2021
23,Pangong Holiday Cottages,"Lukung, Pangong Lake, Leh, Jammu and Kashmir, 194101, India","43 km to city centre
80 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs10,000","5.0
2 Hotels.com guest reviews",,Leh,12/02/2021,17/02/2021
24,Pangong Paradise,"Lukung, Pangong Lake, Leh, Jammu and Kashmir, 194101, India","43 km to city centre
80 km to Leh (IXL-Kushok Bakula Rinpoche)",Restaurant,"Rs10,000",,,Leh,12/02/2021,17/02/2021
25,The Wooden Nest,"Leh, Jammu and Kashmir, India","87 km to city centre
49 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs10,000",,,Leh,12/02/2021,17/02/2021
26,OYO 14152 Hotel Eco Exotic,"1, Shenam, Fort Rd., Swami Vivekanand Rd Jogeshwari, Leh, Jammu & Kashmir, 194101, India","45 km to city centre
2.6 km to Leh (IXL-Kushok Bakula Rinpoche)",Bathtub,"Rs22,276",,,Leh,12/02/2021,17/02/2021
27,Imperial Eco Cottage,"Leh, Jammu and Kashmir, India","94 km to city centre
60 km to Leh (IXL-Kushok Bakula Rinpoche)",Restaurant,"Rs10,000",,,Leh,12/02/2021,17/02/2021
28,Eco Travellers Camp,"Lukung, Pangong Lake, Leh, Jammu and Kashmir, 194101, India","43 km to city centre
81 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs10,000",,,Leh,12/02/2021,17/02/2021
29,Wonderland Tourist Camp,"Tangtse, Near Police check post, 35kms away from the lake, Pangong, Leh, Jammu and Kashmir, 194101, India","24 km to city centre
57 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurantBathtub,"Rs10,000",,,Leh,12/02/2021,17/02/2021
30,Hotel Grand Nubra,"Tsogstoth Diskit Nubra Ladakh, Leh, Jammu and Kashmir, 194103, India","80 km to city centre
45 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parking,"Rs10,000","2.0
1 Hotels.com guest review",,Leh,12/02/2021,17/02/2021
31,Hotel Grand Nubra,"Tsogstoth Diskit Nubra Ladakh, Leh, Jammu and Kashmir, 194103, India","80 km to city centre
45 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parking,"Rs10,000","2.0
1 Hotels.com guest review",,Leh,12/02/2021,17/02/2021
32,Ladakh Tarrain Camp,"Hunder Sand Dunes, Leh, Jammu and Kashmir, 194401, India","88 km to city centre
50 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs10,000",,,Leh,12/02/2021,17/02/2021
33,Hotel Dolma Residency,"Malpak, Near Dolphin Restaurant, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
3.4 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs10,000",,,Leh,12/02/2021,17/02/2021
34,Royal Deluxe Camp,"Hunder Village, Chakzot Hunder, Nubra Valley, Leh, 194101, India","88 km to city centre
50 km to Leh (IXL-Kushok Bakula Rinpoche)",Restaurant,"Rs10,000",,,Leh,12/02/2021,17/02/2021
35,Golden Mark Camp,"Village Kozork, Ladakh, Leh, India","110 km to city centre
150 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs10,000",,,Leh,12/02/2021,17/02/2021
36,Mountain Camp,"Hunder, Nubra Valley, Leh, Nubra valley, 194101, India","94 km to city centre
61 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs10,000",,,Leh,12/02/2021,17/02/2021
37,Sangto Villa Resort,"Tukcha Main Road, Nomochok, Leh, Jammu and Kashmir, 194101, India","46 km to city centre
2.9 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs10,800","Exceptional 10.0
1 Hotels.com guest review",,Leh,12/02/2021,18/02/2021
38,The Abduz Leh,"Old Sheynam Road, Leh, 194101, India","45 km to city centre
2.8 km to Leh (IXL-Kushok Bakula Rinpoche)",PoolFree parkingAirport transferRestaurantInternet accessConnecting rooms available,"Rs60,000","Exceptional 10.0
1 Hotels.com guest review",,Leh,12/02/2021,18/02/2021
39,Hotel Mandala Leh Ladakh,"Fort Road, Leh, Jammu and Kashmir 194101, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
2.6 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs105,000",,,Leh,12/02/2021,18/02/2021
40,Pangong Heritage Camp,"Pangong Lake Road, Pangong, Spangmik, Leh, 194101, India","46 km to city centre
87 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurantBathtub,"Rs15,000","Fabulous 8.6
3 Hotels.com guest reviews",,Leh,12/02/2021,18/02/2021
41,The Grand Dragon Ladakh,"Old Road Sheynam Leh, Union Territory of Ladakh, Leh, Leh, 194101, India","45 km to city centre
2.8 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingAirport transferGymRestaurantConnecting rooms available,"Rs23,100","Exceptional 9.6
17 Hotels.com guest reviews",,Leh,12/02/2021,18/02/2021
42,The Grand Dragon Ladakh,"Old Road Sheynam Leh, Union Territory of Ladakh, Leh, Leh, 194101, India","45 km to city centre
2.8 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingAirport transferGymRestaurantConnecting rooms available,"Rs23,100","Exceptional 9.6
17 Hotels.com guest reviews",,Leh,12/02/2021,18/02/2021
43,The Maitreya Ladakh,"Katpa', Opposite Lamdon Senior Seconadary School, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
4.9 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingPet-friendly,"Rs57,000","Fabulous 8.6
4 Hotels.com guest reviews",,Leh,12/02/2021,18/02/2021
44,White House bnb Leh,"white house bnb Fort Road, White House Complex, Leh, 19410, India","45 km to city centre
3.4 km to Leh (IXL-Kushok Bakula Rinpoche)",,"Rs30,000",,,Leh,12/02/2021,18/02/2021
45,Karakoram Hotel,"Near Karzu Pond, Circuit House, Karzu, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
3.8 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs15,000","Very good 8.0
1 Hotels.com guest review",,Leh,12/02/2021,18/02/2021
46,Karakoram Hotel,"Near Karzu Pond, Circuit House, Karzu, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
3.8 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs15,000","Very good 8.0
1 Hotels.com guest review",,Leh,12/02/2021,18/02/2021
47,Hotel Ladakh Inn,"Chulung Old Road, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
3.0 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs33,300",,,Leh,12/02/2021,18/02/2021
48,Good Luck Guest House,"Spangmik Village, Pangong Lake, Leh, Jammu and Kashmir, 194101, India","46 km to city centre
87 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs15,000","2.0
2 Hotels.com guest reviews",,Leh,12/02/2021,18/02/2021
49,Hotel Stendel,"Village Diskit, Leh Ladakh, Leh, 194401, India","81 km to city centre
45 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingGymRestaurant,"Rs15,000",,,Leh,12/02/2021,18/02/2021
50,Hotel Chonjor Residency,"Old Road Leh, Leh, Jammu and Kashmir, 194301, India","45 km to city centre
3.1 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs15,000","Very good 8.0
1 Hotels.com guest review",,Leh,12/02/2021,18/02/2021
51,Nubra Ethnic Camp,"Ladakh Nubra Valley, Hunder, Leh, 194101, India","88 km to city centre
50 km to Leh (IXL-Kushok Bakula Rinpoche)",RestaurantBathtub,"Rs15,000",,,Leh,12/02/2021,18/02/2021
52,Nubra Summer Camp,"Ombey Hunder Nubra, Leh, Jammu and Kashmir, 194401, India","87 km to city centre
49 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs15,000",,,Leh,12/02/2021,18/02/2021
53,OYO 14152 Hotel Eco Exotic,"1, Shenam, Fort Rd., Swami Vivekanand Rd Jogeshwari, Leh, Jammu & Kashmir, 194101, India","45 km to city centre
2.6 km to Leh (IXL-Kushok Bakula Rinpoche)",Bathtub,"Rs33,413",,,Leh,12/02/2021,18/02/2021
54,Payupa Guest House,"Batalik Kargil Road, Aryan Valley, Kargil Districr, Garkone, Leh, Jammu and Kashmir, 194103, India","160 km to city centre
120 km to Leh (IXL-Kushok Bakula Rinpoche)",Restaurant,"Rs15,000",,,Leh,12/02/2021,18/02/2021
55,Maha Guest House,"Nubra, Zangsti Opp. Dzomsa Near SBI Main Bazaar, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
3.6 km to Leh (IXL-Kushok Bakula Rinpoche)",Restaurant,"Rs15,000",,,Leh,12/02/2021,18/02/2021
56,Himalayan Retreat Karzoo,"Near Deputy Commissioner Residency, Karzoo, Leh, 194101, India","45 km to city centre
3.8 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs15,000","Exceptional 10.0
1 Hotels.com guest review",,Leh,12/02/2021,18/02/2021
57,Himalayan Retreat Karzoo,"Near Deputy Commissioner Residency, Karzoo, Leh, 194101, India","45 km to city centre
3.8 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs15,000","Exceptional 10.0
1 Hotels.com guest review",,Leh,12/02/2021,18/02/2021
58,Hotel Ladakh Himalayan Retreat,"Fort Road, Behind GNN School, Leh, Jammu and Kashmir, 194101, India","46 km to city centre
2.7 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs15,000","Very good 8.0
1 Hotels.com guest review",,Leh,12/02/2021,18/02/2021
59,The Indus Valley,"Upper Chulung, Fort Road, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
3.3 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingGymRestaurantBarConnecting rooms available,"Rs21,000",,,Leh,12/02/2021,18/02/2021
60,Pangong Holiday Cottages,"Lukung, Pangong Lake, Leh, Jammu and Kashmir, 194101, India","43 km to city centre
80 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs15,000","5.0
2 Hotels.com guest reviews",,Leh,12/02/2021,18/02/2021
61,The Buddha Camp,"Durbok, 40 kms away from the lake, Pangong, Leh, Jammu and Kashmir, 194101, India","28 km to city centre
63 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs15,000","4.0
1 Hotels.com guest review",,Leh,12/02/2021,18/02/2021
62,The Wooden Nest,"Leh, Jammu and Kashmir, India","87 km to city centre
49 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs15,000",,,Leh,12/02/2021,18/02/2021
63,Eco Travellers Camp,"Lukung, Pangong Lake, Leh, Jammu and Kashmir, 194101, India","43 km to city centre
81 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs15,000",,,Leh,12/02/2021,18/02/2021
64,Pangong Paradise,"Lukung, Pangong Lake, Leh, Jammu and Kashmir, 194101, India","43 km to city centre
80 km to Leh (IXL-Kushok Bakula Rinpoche)",Restaurant,"Rs15,000",,,Leh,12/02/2021,18/02/2021
65,Imperial Eco Cottage,"Leh, Jammu and Kashmir, India","94 km to city centre
60 km to Leh (IXL-Kushok Bakula Rinpoche)",Restaurant,"Rs15,000",,,Leh,12/02/2021,18/02/2021
66,Wonderland Tourist Camp,"Tangtse, Near Police check post, 35kms away from the lake, Pangong, Leh, Jammu and Kashmir, 194101, India","24 km to city centre
57 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurantBathtub,"Rs15,000",,,Leh,12/02/2021,18/02/2021
67,Ladakh Tarrain Camp,"Hunder Sand Dunes, Leh, Jammu and Kashmir, 194401, India","88 km to city centre
50 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs15,000",,,Leh,12/02/2021,18/02/2021
68,Ladakh Tarrain Camp,"Hunder Sand Dunes, Leh, Jammu and Kashmir, 194401, India","88 km to city centre
50 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs15,000",,,Leh,12/02/2021,18/02/2021
69,Hotel Grand Nubra,"Tsogstoth Diskit Nubra Ladakh, Leh, Jammu and Kashmir, 194103, India","80 km to city centre
45 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parking,"Rs15,000","2.0
1 Hotels.com guest review",,Leh,12/02/2021,18/02/2021
70,Royal Deluxe Camp,"Hunder Village, Chakzot Hunder, Nubra Valley, Leh, 194101, India","88 km to city centre
50 km to Leh (IXL-Kushok Bakula Rinpoche)",Restaurant,"Rs15,000",,,Leh,12/02/2021,18/02/2021
71,Golden Mark Camp,"Village Kozork, Ladakh, Leh, India","110 km to city centre
150 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs15,000",,,Leh,12/02/2021,18/02/2021
72,Hotel Dolma Residency,"Malpak, Near Dolphin Restaurant, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
3.4 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs15,000",,,Leh,12/02/2021,18/02/2021
73,Mountain Camp,"Hunder, Nubra Valley, Leh, Nubra valley, 194101, India","94 km to city centre
61 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs15,000",,,Leh,12/02/2021,18/02/2021
74,Sangto Villa Resort,"Tukcha Main Road, Nomochok, Leh, Jammu and Kashmir, 194101, India","46 km to city centre
2.9 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs17,100","Exceptional 10.0
1 Hotels.com guest review",,Leh,12/02/2021,20/02/2021
75,The Abduz Leh,"Old Sheynam Road, Leh, 194101, India","45 km to city centre
2.8 km to Leh (IXL-Kushok Bakula Rinpoche)",PoolFree parkingAirport transferRestaurantInternet accessConnecting rooms available,"Rs100,000","Exceptional 10.0
1 Hotels.com guest review",,Leh,12/02/2021,20/02/2021
76,Hotel Mandala Leh Ladakh,"Fort Road, Leh, Jammu and Kashmir 194101, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
2.6 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs175,000",,,Leh,12/02/2021,20/02/2021
77,The Grand Dragon Ladakh,"Old Road Sheynam Leh, Union Territory of Ladakh, Leh, Leh, 194101, India","45 km to city centre
2.8 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingAirport transferGymRestaurantConnecting rooms available,"Rs38,500","Exceptional 9.6
17 Hotels.com guest reviews",,Leh,12/02/2021,20/02/2021
78,Pangong Heritage Camp,"Pangong Lake Road, Pangong, Spangmik, Leh, 194101, India","46 km to city centre
87 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurantBathtub,"Rs25,000","Fabulous 8.6
3 Hotels.com guest reviews",,Leh,12/02/2021,20/02/2021
79,Pangong Heritage Camp,"Pangong Lake Road, Pangong, Spangmik, Leh, 194101, India","46 km to city centre
87 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurantBathtub,"Rs25,000","Fabulous 8.6
3 Hotels.com guest reviews",,Leh,12/02/2021,20/02/2021
80,Hotel Stendel,"Village Diskit, Leh Ladakh, Leh, 194401, India","81 km to city centre
45 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingGymRestaurant,"Rs25,000",,,Leh,12/02/2021,20/02/2021
81,The Maitreya Ladakh,"Katpa', Opposite Lamdon Senior Seconadary School, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
4.9 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingPet-friendly,"Rs95,000","Fabulous 8.6
4 Hotels.com guest reviews",,Leh,12/02/2021,20/02/2021
82,White House bnb Leh,"white house bnb Fort Road, White House Complex, Leh, 19410, India","45 km to city centre
3.4 km to Leh (IXL-Kushok Bakula Rinpoche)",,"Rs50,000",,,Leh,12/02/2021,20/02/2021
83,White House bnb Leh,"white house bnb Fort Road, White House Complex, Leh, 19410, India","45 km to city centre
3.4 km to Leh (IXL-Kushok Bakula Rinpoche)",,"Rs50,000",,,Leh,12/02/2021,20/02/2021
84,Hotel Ladakh Inn,"Chulung Old Road, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
3.0 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs55,500",,,Leh,12/02/2021,20/02/2021
85,Karakoram Hotel,"Near Karzu Pond, Circuit House, Karzu, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
3.8 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs25,000","Very good 8.0
1 Hotels.com guest review",,Leh,12/02/2021,20/02/2021
86,Good Luck Guest House,"Spangmik Village, Pangong Lake, Leh, Jammu and Kashmir, 194101, India","46 km to city centre
87 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs25,000","2.0
2 Hotels.com guest reviews",,Leh,12/02/2021,20/02/2021
87,Nubra Ethnic Camp,"Ladakh Nubra Valley, Hunder, Leh, 194101, India","88 km to city centre
50 km to Leh (IXL-Kushok Bakula Rinpoche)",RestaurantBathtub,"Rs25,000",,,Leh,12/02/2021,20/02/2021
88,Hotel Chonjor Residency,"Old Road Leh, Leh, Jammu and Kashmir, 194301, India","45 km to city centre
3.1 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs25,000","Very good 8.0
1 Hotels.com guest review",,Leh,12/02/2021,20/02/2021
89,OYO 14152 Hotel Eco Exotic,"1, Shenam, Fort Rd., Swami Vivekanand Rd Jogeshwari, Leh, Jammu & Kashmir, 194101, India","45 km to city centre
2.6 km to Leh (IXL-Kushok Bakula Rinpoche)",Bathtub,"Rs55,689",,,Leh,12/02/2021,20/02/2021
90,Maha Guest House,"Nubra, Zangsti Opp. Dzomsa Near SBI Main Bazaar, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
3.6 km to Leh (IXL-Kushok Bakula Rinpoche)",Restaurant,"Rs25,000",,,Leh,12/02/2021,20/02/2021
91,Nubra Summer Camp,"Ombey Hunder Nubra, Leh, Jammu and Kashmir, 194401, India","87 km to city centre
49 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs25,000",,,Leh,12/02/2021,20/02/2021
92,Himalayan Retreat Karzoo,"Near Deputy Commissioner Residency, Karzoo, Leh, 194101, India","45 km to city centre
3.8 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs25,000","Exceptional 10.0
1 Hotels.com guest review",,Leh,12/02/2021,20/02/2021
93,Payupa Guest House,"Batalik Kargil Road, Aryan Valley, Kargil Districr, Garkone, Leh, Jammu and Kashmir, 194103, India","160 km to city centre
120 km to Leh (IXL-Kushok Bakula Rinpoche)",Restaurant,"Rs25,000",,,Leh,12/02/2021,20/02/2021
94,Payupa Guest House,"Batalik Kargil Road, Aryan Valley, Kargil Districr, Garkone, Leh, Jammu and Kashmir, 194103, India","160 km to city centre
120 km to Leh (IXL-Kushok Bakula Rinpoche)",Restaurant,"Rs25,000",,,Leh,12/02/2021,20/02/2021
95,Pangong Holiday Cottages,"Lukung, Pangong Lake, Leh, Jammu and Kashmir, 194101, India","43 km to city centre
80 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs25,000","5.0
2 Hotels.com guest reviews",,Leh,12/02/2021,20/02/2021
96,Hotel Ladakh Himalayan Retreat,"Fort Road, Behind GNN School, Leh, Jammu and Kashmir, 194101, India","46 km to city centre
2.7 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs25,000","Very good 8.0
1 Hotels.com guest review",,Leh,12/02/2021,20/02/2021
97,The Wooden Nest,"Leh, Jammu and Kashmir, India","87 km to city centre
49 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs25,000",,,Leh,12/02/2021,20/02/2021
98,Imperial Eco Cottage,"Leh, Jammu and Kashmir, India","94 km to city centre
60 km to Leh (IXL-Kushok Bakula Rinpoche)",Restaurant,"Rs25,000",,,Leh,12/02/2021,20/02/2021
99,Eco Travellers Camp,"Lukung, Pangong Lake, Leh, Jammu and Kashmir, 194101, India","43 km to city centre
81 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs25,000",,,Leh,12/02/2021,20/02/2021
100,The Indus Valley,"Upper Chulung, Fort Road, Leh, Jammu and Kashmir, 194101, India","45 km to city centre
3.3 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingGymRestaurantBarConnecting rooms available,"Rs35,000",,,Leh,12/02/2021,20/02/2021
101,The Buddha Camp,"Durbok, 40 kms away from the lake, Pangong, Leh, Jammu and Kashmir, 194101, India","28 km to city centre
63 km to Leh (IXL-Kushok Bakula Rinpoche)",Free parkingRestaurant,"Rs25,000","4.0
1 Hotels.com guest review",,Leh,12/02/2021,20/02/2021
102,Pangong Paradise,"Lukung, Pangong Lake, Leh, Jammu and Kashmir, 194101, India","43 km to city centre
80 km to Leh (IXL-Kushok Bakula Rinpoche)",Restaurant,"Rs25,000",,,Leh,12/02/2021,20/02/2021
